sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
245632c2-f70b-4b31-b4b4-81ff6a860bc4,-0.2503010189888642,-0.014348686143398145,-0.49696348417208297,-0.20457749691227237,-0.09343546688568319,-0.40329602118271174,-0.5046744962329738
35e2ac4f-1f27-4c48-9a15-9bb66a81b6ac,0.4310124446259475,-0.2025195786511574,0.5040982973878402,-0.037690822658954806,0.2580421654535911,-0.0077604503434321025,0.012397822148970474
89ba298b-7453-494f-a80f-3cb8b8bbfdd0,-0.1297615707189534,0.3969714621074749,0.25179087330834204,0.2505883368552009,0.06735857069022388,-0.2318603245945997,-0.06545730785000689
d192cdd3-1eef-4579-ab22-e11dd9b8030c,0.3212761808038308,1.1476307209456773,0.2431635852614928,0.5925414409341201,0.5858966874638721,0.4060697300077397,0.44343948146466916
9043ee18-45f4-483e-91c2-b8dd175ac703,0.9358322982324129,-1.0808267127199538,0.6470029449491246,-0.27881610239275456,1.239398404157816,0.18308849675891822,0.21654839984183122
932c9ad0-252c-4433-bd33-a79f942f1afb,1.1135973571729327,0.5739508978729448,0.024397989265095024,0.31833572620319267,0.7704603073339651,0.0014799579576031336,0.0027752019784518323
127d29e6-393d-40c7-8c55-1ef072e3a525,-0.07098774844987323,0.25877499806897636,0.7855965191358751,0.8121446325580324,-0.14876447787057587,0.3536231756819214,0.3701397640777898
3d055cb9-0bad-46bf-8579-259aac4607a2,0.7038943990661588,0.5607933432437338,0.5196142733648699,0.4531278492740568,0.86347163828911,0.06618208621776106,0.06578372404212211
df863996-d40d-43e3-84f0-938ca2a78fe9,0.9408149151271977,0.5895381592824422,0.20844123216438756,-0.056734596463870225,0.5708471118726204,0.03909477443847277,0.2518144508928509
d4b54ce7-b3ed-4a31-8bf7-867efc78e980,0.0465673925196655,0.3744798593845531,-0.24427308639629686,0.11286375674520202,0.47537113700250333,-0.3501845625721203,-0.36540163471378395
c0ed500e-e4cb-424e-bcd2-ca7c62f0f014,0.02432360710059907,-0.7222775312243436,0.21898835418022405,-0.558138541383532,-0.1929206535794421,-0.6998327263922327,-0.7966756692823863
3eb32ae7-a542-4c58-8394-fef21dbeaac7,0.8751115301587485,-0.6898456985530468,0.20762020844333914,-0.24525035814195525,0.7523566091388707,-0.1610310670213003,-0.17192687554183353
