gene,mean_DOXminus,mean_DOXplus_MUC1kd,log2FC,p_value,padj,n_DOXminus,n_DOXplus_MUC1kd
GRK7,0.010235587247186241,0.017888209683364697,0.007652622436178456,0.5055446147702991,0.7206177299601427,3,3
MAP2K4P1,0.16716040765465645,0.1461860678623759,-0.020974339792280555,0.5055207367676605,0.7206177299601427,3,3
KCNE2,0.20605622561162762,0.16432792810565108,-0.041728297505976536,0.5055935395421639,0.7206472293373736,3,3
ZNF510,1.8584461143464674,1.8228975449678002,-0.03554856937866724,0.5058895395110184,0.7210288741352955,3,3
SLC10A5,0.7687539739177209,0.8203023991124029,0.051548425194681946,0.5061239939693445,0.7213227622850282,3,3
AGAP6,1.3853749506379927,1.4205073218962514,0.03513237125825874,0.5063281751705191,0.7215505284205024,3,3
MAPK1IP1L,4.436094953677996,4.371168595490123,-0.06492635818787296,0.5063403386918238,0.7215505284205024,3,3
PPIL6,0.2709438155696675,0.28377187277513777,0.012828057205470256,0.5065184928398992,0.7217641130458804,3,3
CXCL16,0.5891298262349146,0.5421844281587896,-0.04694539807612497,0.5068108249601171,0.7221403627808589,3,3
KRBOX1-AS1,0.026037069127357888,0.018365068316241368,-0.0076720008111165194,0.507122350374597,0.7224229553773834,3,3
FAM110D,0.04991725792934785,0.02604843665381922,-0.02386882127552863,0.5070442797093926,0.7224229553773834,3,3
RNF13,2.9724773650894156,2.9529737983296904,-0.0195035667597252,0.5070734250935329,0.7224229553773834,3,3
LINC01968,0.02161571946709205,0.028822509762351095,0.007206790295259044,0.507113114776414,0.7224229553773834,3,3
SMPDL3A,0.713963983700593,0.7546197502320778,0.04065576653148484,0.5072551084511211,0.7225461193288438,3,3
FLNB-AS1,0.04636800909681319,0.034041027178195335,-0.012326981918617856,0.5072654164294711,0.7225461193288438,3,3
KCNU1,0.01461803015767444,0.006863801606303896,-0.007754228551370544,0.5074969810088277,0.7228356263568239,3,3
REELD1,0.012487873313299187,0.008864044394702975,-0.003623828918596212,0.5075745545485681,0.7229057815507614,3,3
ZC2HC1B,0.02319748480051451,0.04176433503647764,0.01856685023596313,0.5077610118927602,0.7231309964629502,3,3
COX4I1,5.606792596991905,5.744174066453805,0.1373814694619,0.5079473713162076,0.7233560468013024,3,3
LINC02301,0.9320369410363374,0.7397068427886923,-0.19233009824764513,0.5079835363618755,0.7233671956404283,3,3
SSSCA1-AS1,0.6094357485479734,0.5479780507699724,-0.06145769777800103,0.5081189425701231,0.7235196545030178,3,3
GGA2,2.7853073339473773,2.8285557605753993,0.043248426628021974,0.5086877634819806,0.7242712592406092,3,3
SLX4,1.1901037268302905,1.2250172429365411,0.0349135161062506,0.508703528603264,0.7242712592406092,3,3
WDR31,1.1581076449155387,1.1951294411613247,0.03702179624578594,0.5088797362026748,0.7244817302873171,3,3
RAB33A,0.07682283998934795,0.06537372643031585,-0.01144911355903211,0.508985811379673,0.7245923373243527,3,3
ZBTB21,2.442746617474186,2.4954068717272992,0.05266025425311316,0.509385337368751,0.7251206653850152,3,3
FAM193A,3.0631550156413567,3.103272098592394,0.04011708295103711,0.5097304233830985,0.7255714424068104,3,3
AXDND1,0.06028188107953223,0.07383104072192341,0.01354915964239118,0.509822066379111,0.7256364476524209,3,3
KNOP1,3.0958873306463235,3.1200301511485287,0.024142820502205176,0.5098329412838382,0.7256364476524209,3,3
DPRXP4,0.7309747376779905,0.6215998452805697,-0.10937489239742082,0.5099514037653045,0.7257645891353455,3,3
C9ORF106,0.1819676222037647,0.2177557876957522,0.03578816549198752,0.5100484682359285,0.7258289988151155,3,3
UBL4B,0.0126230715774907,0.0025359947695551732,-0.010087076807935528,0.5100535259222954,0.7258289988151155,3,3
GGT3P,0.004430190938437094,0.008189784616622103,0.0037595936781850085,0.5102438608257595,0.7260593801092523,3,3
LINC00637,0.010125901694918749,0.002040792507046011,-0.008085109187872738,0.5103698816470754,0.7261982241060443,3,3
MYCL,0.20788621406355448,0.226686110802489,0.018799896738934507,0.5104032904086253,0.7262052835554222,3,3
SLC10A7,1.2808537777741626,1.3109639265715958,0.030110148797433123,0.5105543457202321,0.7262433628552165,3,3
SNTG1,0.008374195298341738,0.004666186957677798,-0.0037080083406639394,0.5105162961434752,0.7262433628552165,3,3
KIAA0319L,3.36879680002212,3.395917037310672,0.027120237288552396,0.5105501275176904,0.7262433628552165,3,3
GREM1,0.04488801133334517,0.035647693134413926,-0.009240318198931244,0.5105722983846197,0.7262433628552165,3,3
SEC22B,5.107143347997918,5.0672893179499505,-0.039854030047967726,0.5105637424917803,0.7262433628552165,3,3
KRTAP5-AS1,0.005081909350164179,0.0010439335880085793,-0.0040379757621556,0.5106399541045749,0.7262991279463776,3,3
PLAC8,4.316359665635933,4.3530981179703545,0.03673845233442119,0.5107615956863049,0.7264316683202401,3,3
COG6,1.681357040047045,1.7153786726823455,0.03402163263530045,0.5111059595602213,0.7268809434904362,3,3
SP9,0.031768891829086314,0.009215105079224158,-0.022553786749862158,0.5114228245153545,0.7272910625718884,3,3
FAM201A,0.3331339796241873,0.3856823297999519,0.05254835017576459,0.5115899813586,0.7274882488927329,3,3
AKR1E2,1.8168748602811071,1.8738957144549928,0.05702085417388569,0.5118192744775141,0.7277737669950415,3,3
CTPS2,1.4707869602372652,1.4332530682319635,-0.03753389200530166,0.5119872654582557,0.7279720904878217,3,3
MST1L,0.012199295577666205,0.020176758553153668,0.007977462975487463,0.5120192727472663,0.7279770534498589,3,3
FAM27E2,0.05534002011220921,0.04076231775818892,-0.01457770235402029,0.5120748816779908,0.7280155702537173,3,3
DEPDC7,1.3758549125394115,1.398405929223599,0.022551016684187575,0.5123700359002421,0.7283946247402896,3,3
ZNF705E,0.22105199313788879,0.2615225449688765,0.04047055183098772,0.5124249161833572,0.7284320782007319,3,3
SNX29P2,0.02638445257307283,0.03772212140975677,0.011337668836683936,0.5125505684872547,0.7285701270862874,3,3
C1ORF131,2.2689624614355526,2.335838543269945,0.06687608183439231,0.512661629230194,0.7286874204336521,3,3
ANKRD31,0.5983361634017151,0.5577588089288046,-0.040577354472910554,0.5127549597013119,0.7287795006544786,3,3
LINC01362,0.010827920168830801,0.0022379411864738466,-0.008589978982356954,0.5129197491833706,0.7289259277161337,3,3
TNFSF13B,0.24716819654867392,0.28193851757539545,0.034770321026721535,0.5129436448406701,0.7289259277161337,3,3
MBNL1-AS1,0.1423025409204919,0.15945565711183698,0.017153116191345075,0.5129304326606574,0.7289259277161337,3,3
CASK,3.052006536422635,3.0886527746224632,0.03664623819982804,0.513019797016271,0.7289935640540699,3,3
ATP4B,0.06703114423612948,0.04012824403605356,-0.026902900200075915,0.5131039658821822,0.7290725838272486,3,3
LINC01347,0.19894681404483652,0.1830349907306937,-0.015911823314142814,0.5134479128591026,0.7295206945771232,3,3
ANGEL2,2.016732998699571,2.046843267207682,0.030110268508111382,0.5134958543407425,0.7295482062338866,3,3
CCIN,0.018474806403672654,0.003842871926276361,-0.014631934477396294,0.5135791107580698,0.7295531393527828,3,3
OSMR-AS1,0.7709506030324086,0.7016968177958186,-0.06925378523658998,0.5135677694399632,0.7295531393527828,3,3
LOC101927911,0.020264963117429893,0.014337859809296664,-0.0059271033081332285,0.5135850621791311,0.7295531393527828,3,3
FUNDC1,3.590775553003077,3.6211217793892607,0.030346226386183783,0.513713847492596,0.7296142816730271,3,3
NUMA1,3.774743006089332,3.739799663752185,-0.03494334233714724,0.5137077634382009,0.7296142816730271,3,3
LINC00869,0.11790465065912892,0.13139552611738972,0.013490875458260804,0.5136721645082963,0.7296142816730271,3,3
OR52E8,0.022961728584757018,0.004791155035497736,-0.018170573549259283,0.5139044413386631,0.7298443715434433,3,3
TMEM233,0.002267044690417217,0.004603535759507809,0.0023364910690905918,0.5141031949750074,0.7300860236605469,3,3
UBE2L6,2.842893281215862,2.7874138352109092,-0.05547944600495258,0.5141425019925152,0.7300914564411058,3,3
KLF11,2.544143345714988,2.558136397364601,0.013993051649613175,0.5141642198330539,0.7300914564411058,3,3
ART4,0.0016874005382123381,0.0048353199742628685,0.0031479194360505306,0.5144157966104322,0.7302996308899973,3,3
RAB9B,0.007637344256007469,0.012667343907317635,0.005029999651310167,0.5144233939741243,0.7302996308899973,3,3
D2HGDH,1.049368943146632,0.9964053422969297,-0.05296360084970231,0.5144252570770891,0.7302996308899973,3,3
GRHL1,0.16681408758665617,0.17971591954775304,0.012901831961096871,0.5143612074741001,0.7302996308899973,3,3
C9ORF170,0.005209201924913885,0.002146230501547276,-0.003062971423366609,0.5146602338403478,0.7305925846341765,3,3
LINC00326,0.009702099226093169,0.017422013370980677,0.007719914144887508,0.514729139244271,0.7306497701639096,3,3
IFT22,2.5097461790164957,2.572719415338987,0.0629732363224913,0.5150131116259206,0.7310122164907701,3,3
GYPA,0.0016143441010329936,0.007653141673855129,0.0060387975728221355,0.515044161849628,0.7310156434836709,3,3
TMED7,4.78438578038696,4.83588849468628,0.051502714299320296,0.5150792270006352,0.7310247682699847,3,3
RPS6KA2-IT1,0.28923464995520737,0.41101605493643634,0.12178140498122897,0.5151626752366472,0.7311025557839186,3,3
LINC01503,1.5176734917574535,1.5722401961573758,0.05456670439992228,0.5153511371137697,0.731329358399039,3,3
OR1F1,0.0680906262162777,0.030331131979489324,-0.037759494236788385,0.515489086649688,0.7314844582542098,3,3
GMDS-AS1,0.3648279910810037,0.32406572926279287,-0.040762261818210854,0.515608881005432,0.7316137799069906,3,3
ZMAT1,0.17957399049661713,0.1556606673482142,-0.023913323148402915,0.5157441203159668,0.7317650013020232,3,3
DUXA,0.0010868404721762878,0.0021904602496342863,0.0011036197774579985,0.5157785343563818,0.7317731576196139,3,3
FRMPD1,0.010741755726904174,0.0054301146105954455,-0.005311641116308729,0.5158323496648677,0.7318088375149906,3,3
TNFRSF4,0.022742460770772275,0.012206215503116938,-0.010536245267655337,0.5158670164763075,0.7318173490751418,3,3
POM121,2.593743480470907,2.570103885274741,-0.023639595196165875,0.5159265439276366,0.7318611254381366,3,3
TEX12,0.08257978633237896,0.13171164393328724,0.04913185760090828,0.5159843772125406,0.7319024938312907,3,3
PPEF2,0.008210383533343787,0.004149365819331811,-0.004061017714011976,0.5160658702241594,0.731971124285518,3,3
CROCCP2,1.7001006846994564,1.6676891054713892,-0.032411579228067255,0.5161272446479112,0.731971124285518,3,3
LINC00970,0.007883276972271166,0.015877007365904184,0.007993730393633018,0.516117230542268,0.731971124285518,3,3
LILRB5,0.0029372878493191764,0.001625969538937377,-0.0013113183103817994,0.5161474540999534,0.731971124285518,3,3
LOC101929413,0.026035838045068444,0.014112409116703965,-0.011923428928364479,0.5162547863692001,0.7320826678387368,3,3
CXADRP3,0.011284868438230932,0.01761925753201513,0.006334389093784197,0.5163586668570822,0.7321893044230181,3,3
TYRO3P,0.268760560538424,0.22822801223230613,-0.04053254830611788,0.5164992369711615,0.7323479516440686,3,3
ADAMTS19-AS1,0.06015727003329369,0.040388926662808924,-0.01976834337048477,0.5166918730451685,0.732580401838215,3,3
IQCF1,0.20793579607022905,0.2793696403293032,0.07143384425907418,0.5167507328600223,0.732623164970046,3,3
ADAP2,0.11094012437033522,0.08363227562829134,-0.02730784874204388,0.5168436347290674,0.7326734955221919,3,3
RORA-AS1,0.1921024463388673,0.15459551811093517,-0.03750692822793214,0.5168402728616752,0.7326734955221919,3,3
ZNF658B,0.4472712786545056,0.42887686239163497,-0.01839441626287064,0.5171136422523717,0.7330155510810453,3,3
LOC400927,0.1620644132241166,0.09611760591607628,-0.06594680730804033,0.5171644572170906,0.733046877503492,3,3
HEATR6,2.7275409663337555,2.683586727697151,-0.043954238636604526,0.5172292311461305,0.7330572847378647,3,3
YEATS2-AS1,0.1700490386183128,0.13412996856377932,-0.035919070054533486,0.5172229967177402,0.7330572847378647,3,3
PLA2G4D,0.013358791000727642,0.008713613774442379,-0.004645177226285263,0.5173775593536691,0.7331055111509658,3,3
TRPA1,0.040900474029350216,0.03591969335600879,-0.004980780673341428,0.5173300161833146,0.7331055111509658,3,3
10-Mar,0.012680060469731268,0.01656442092816188,0.003884360458430613,0.5173606870869698,0.7331055111509658,3,3
PTP4A2,5.080588754511637,5.118641238024345,0.03805248351270851,0.5173781294616029,0.7331055111509658,3,3
NCOA6,2.9172173259138408,2.9675118884646134,0.05029456255077269,0.5174550446553092,0.7331738014076002,3,3
SLC35C2,3.056154903834287,3.0757443405385536,0.019589436704266827,0.5176011410875317,0.7333401004374798,3,3
LINC02361,0.28381203847770403,0.2547632669121873,-0.029048771565516718,0.5177564373423462,0.7335194146442874,3,3
VGLL4,2.9272960469703015,2.961813605604686,0.03451755863438466,0.517877925294769,0.733650814479737,3,3
STAC3,0.15931379754945682,0.17556155795854478,0.016247760409087958,0.5183020597884698,0.7342109196093478,3,3
CDC7,3.2145517051824233,3.2463459246499546,0.03179421946753136,0.5184143066308226,0.7343051654189802,3,3
PRR11,5.191471284659895,5.220493225973327,0.02902194131343272,0.5184261201953259,0.7343051654189802,3,3
DIAPH2,0.6396709383642567,0.6130327616179062,-0.026638176746350495,0.5186209391182092,0.7345403536290305,3,3
LINC02125,0.0085009432212321,0.0035571270633907976,-0.004943816157841303,0.5187242163951592,0.7346458694111303,3,3
RASL10A,0.012810470353899277,0.026398599726767214,0.013588129372867937,0.5188285401478392,0.7346736085309322,3,3
MT1B,0.25068726805319635,0.4496259409724644,0.19893867291926803,0.5188285346971651,0.7346736085309322,3,3
DMBT1,0.004393452432383028,0.007339514773890945,0.0029460623415079176,0.5188301400264669,0.7346736085309322,3,3
POTEG,0.22123096580112733,0.17850508152970157,-0.04272588427142576,0.5188621007182305,0.7346781134358527,3,3
RPS15,8.84865082056732,8.908114069403638,0.05946324883631782,0.5189502555871466,0.7347241896334502,3,3
GGPS1,3.3297724532446775,3.2934458565578617,-0.036326596686815815,0.5189522039831064,0.7347241896334502,3,3
LOC101241902,0.020605262857538987,0.010025032649097298,-0.010580230208441689,0.5189890749861336,0.7347356425380444,3,3
CYP27C1,0.014019167587999584,0.01750001635368383,0.003480848765684245,0.519021613390734,0.7347409608295158,3,3
SZRD1,4.763704237021123,4.805923761505658,0.042219524484534254,0.5193105901705393,0.7351092794650952,3,3
ARHGAP32,1.8705411554384226,1.8976401539055576,0.027098998467135038,0.5196673132475029,0.7355734501015944,3,3
TRIM43,0.005200672599661126,0.0026011925265386053,-0.002599480073122521,0.5205021766155031,0.7366813692907268,3,3
BLVRA,2.8175677540863866,2.7665521819675654,-0.05101557211882124,0.5205077506227217,0.7366813692907268,3,3
AS3MT,0.016686103219257953,0.009474651522734433,-0.00721145169652352,0.5205549080817109,0.7366864451911043,3,3
STRC,0.00454477561752836,0.0018085382807101734,-0.002736237336818187,0.5205690529928835,0.7366864451911043,3,3
CCDC178,0.002247066359636335,0.0011248626887319264,-0.0011222036709044084,0.5210072038377568,0.7372329936327273,3,3
LINC01729,0.04868704042682464,0.0971140255061274,0.04842698507930276,0.5210130224901298,0.7372329936327273,3,3
CDSN,0.004980691959033793,0.006706216070673961,0.0017255241116401676,0.5211282977048146,0.7373552368810834,3,3
KIAA0408,0.002756332026835794,0.0013803319933650777,-0.001376000033470716,0.521233455219253,0.7374631516287253,3,3
MBOAT1,0.9248644913950814,0.9476326900512038,0.02276819865612234,0.521390132450777,0.7376439426514872,3,3
ACSM5,0.10297173953073373,0.08545589976726642,-0.01751583976346731,0.5215388991949231,0.7377726376287265,3,3
LINC02478,0.5376028133360392,0.40827538613513586,-0.12932742720090334,0.5215352694070503,0.7377726376287265,3,3
NKAPP1,0.4046387489328058,0.3761114921616146,-0.028527256771191223,0.5218334290144806,0.7381483778955871,3,3
PHF3,3.307553597456517,3.3361660047020543,0.028612407245537153,0.5219151264332528,0.7381851413191766,3,3
LINC01567,0.02204814393327653,0.01332751203422246,-0.008720631899054072,0.52195090946261,0.7381851413191766,3,3
PIGR,0.01059716279815765,0.004072164346380329,-0.006524998451777321,0.5219698055754558,0.7381851413191766,3,3
NAGPA-AS1,0.19132403687188282,0.15391955874735921,-0.037404478124523605,0.521975085629601,0.7381851413191766,3,3
PRKXP1,0.24403001625647688,0.2241703656328072,-0.019859650623669678,0.522164077297461,0.7384115092648783,3,3
LOC102724323,0.019742536827080638,0.009921396263952659,-0.009821140563127979,0.5222248089397111,0.738415582287191,3,3
EXTL2,2.628532856271854,2.6646995979694528,0.03616674169759859,0.5222229602636681,0.738415582287191,3,3
PSMA6,6.702387051404643,6.7539223730940945,0.05153532168945141,0.5223015680669527,0.7384832140467,3,3
LOC106660606,0.4069773304221796,0.3501433958403574,-0.056833934581822176,0.5224264651188247,0.7385779920005182,3,3
OR56A4,0.007833483177456987,0.00393770758686119,-0.003895775590595797,0.5224009894985114,0.7385779920005182,3,3
USP30,1.5585840558793234,1.5860184081859412,0.027434352306617837,0.5227007618244237,0.7388839386374599,3,3
LOC729652,0.03307835392538013,0.02429131078726446,-0.008787043138115673,0.5226837528037273,0.7388839386374599,3,3
PAX3,0.0016498278235018964,0.0008299669879459379,-0.0008198608355559586,0.5228776244919812,0.7389793452082727,3,3
IFNLR1,0.4755731005491286,0.44589709239194186,-0.02967600815718674,0.5228803633709375,0.7389793452082727,3,3
LINC00517,0.0019959684074919927,0.0010040546146033002,-0.0009919137928886925,0.5228511325113572,0.7389793452082727,3,3
ZNF227,2.8021279094241573,2.7350762052790105,-0.06705170414514683,0.5228840454597709,0.7389793452082727,3,3
PHF14,1.4158115370899622,1.4691889613948892,0.05337742430492698,0.5230189441890422,0.7391290748039121,3,3
TMBIM4,3.0019309721254004,2.9679859662636487,-0.03394500586175164,0.5230567850195004,0.7391416334335902,3,3
TEX21P,0.19003562636526142,0.1389393539372262,-0.051096272428035217,0.5231263957930145,0.7391761354685037,3,3
ZSCAN26,1.6968645467097396,1.7450739856233115,0.04820943891357188,0.5231391115445572,0.7391761354685037,3,3
