gene,log2FC,p,fdr
PMFBP1,-0.8620183196442988,0.10568294952171711,0.29368700415529136
LINC00865,-0.8618623142062345,0.10570291037931463,0.2937116448669558
LINC01124,-0.4550461368534382,0.10574479077832435,0.2937971808013577
TSGA10IP,0.8613513900500787,0.10576663819881288,0.2938270457831659
LBR,0.3844790720960347,0.10579037045302199,0.2938478245855368
GALNT12,0.24223262870077455,0.1058099788683202,0.2938478245855368
CDKN3,-0.18470728416235538,0.10582017125827806,0.2938478245855368
LOC101928865,0.860945710942813,0.1058209828412583,0.2938478245855368
SAMD9,-0.6842836124635161,0.10583072001515223,0.2938478245855368
MTDH,-0.20228217903556356,0.10584071219065831,0.2938478245855368
NUP35,-0.15633781682586267,0.10586407404967951,0.29388186646380043
MARK2P9,-1.9680428286541922,0.10588013882635781,0.29389564640677535
NEK1,-0.2764134265891691,0.10589643574566078,0.29391006776039097
LINC00461,-0.7607008852503512,0.10602144357487764,0.2942209466799109
ZNF485,-0.34910964178483983,0.10603067241824476,0.2942209466799109
C2orf76,-0.3618705569856351,0.10604921134511591,0.29424155002745167
TARBP1,-0.375185481988888,0.10606071050231318,0.29424261873087515
SNHG4,0.43570629009063744,0.10616204176273183,0.29447148932960077
LRRC40,-0.3759261802696745,0.10616545290466627,0.29447148932960077
PYURF,-0.2910333004293495,0.10620716394829664,0.2945472390723423
TMEM143,-0.39771072532416163,0.10621501384036458,0.2945472390723423
JARID2,-0.3404187788521824,0.10628408263601961,0.294707906136219
WEE2-AS1,-1.52882862778432,0.10633168352211776,0.2947897018285775
RPGR,-0.383826415293103,0.10633585089567196,0.2947897018285775
FAM135A,-0.6305857900742353,0.10637700624055844,0.2948729180419626
AURKB,0.22562341099796335,0.10644606018506753,0.2950334425669664
WDR12,-0.2605100304012389,0.10647177837065656,0.29506298900113287
SYT12,-0.909706694671744,0.10647901027070153,0.29506298900113287
ZCCHC18,-1.1861925561248872,0.10649105628904369,0.2950654856360473
AGAP1-IT1,0.8589173306555069,0.10651293077470697,0.295095211622056
DENND6A,0.28639331332184526,0.10655497983368414,0.2951808194095205
GSG2,-0.18844236990609176,0.10657722792101611,0.29521156195950005
FBXO21,0.32227662188733497,0.10659492963993397,0.29522970626815065
SFMBT2,-0.570055860337173,0.10663613853703569,0.29531294641924893
RAD21-AS1,-1.1954787775025815,0.10670119966103087,0.2954363388333175
CCDC17,0.9888300829938559,0.10670301310384067,0.2954363388333175
C6orf47,-0.21238559990279526,0.10672022597985477,0.2954530986946204
FAM225B,-2.275706784339871,0.10678983867637727,0.2956149078792439
SDHA,-0.19760289056464586,0.10683508721105917,0.29569827952753674
NR4A1,-0.5021283789661144,0.10684229431389675,0.29569827952753674
CENPC,0.37680334805090077,0.10686348393267212,0.2957260099422488
MGC72080,-0.12687442944691796,0.1068842875342594,0.2957526664370315
HEXA,-0.18848733120278638,0.10691039592498194,0.2957939943686798
MAGEA9,1.1944075526235554,0.10694425273504199,0.2958567493375378
ZNF547,0.2720380781393992,0.1069664693274301,0.2958872923878082
FAM188B,-0.30008702730838976,0.10698960955442696,0.29592038371849705
LOC388780,-1.0017723064493718,0.10702315392138913,0.29598224172869286
RAE1,0.1403493674998355,0.10704884763041858,0.2960223773778287
ADIRF,-1.927989301862453,0.1070602783296188,0.2960230672351601
MRPL40,-0.1264541451448835,0.10709496549793847,0.29608805467396837
RPS28,0.45051577445068425,0.10716411899203529,0.2962483084801226
MRPL34,-0.2664443805376564,0.10718885702351304,0.2962857579554717
ZNF275,-0.47713672345485225,0.10723677155307268,0.2963872561715836
SOX7,1.0810118735157062,0.10729150303867721,0.29650757233287883
MTFP1,-0.2968175576674472,0.10730974606407076,0.2965270354917309
NAGA,-0.24164225630233105,0.10740692475565175,0.2967645932901148
ORMDL1,0.2767662139686795,0.10744039729409822,0.2968261002150945
ENTHD2,-0.3928562301704943,0.10746749723797949,0.29686999054418894
PKD2,0.33178546508016105,0.10750695194618551,0.2969479971596517
GVINP1,-1.1078229365851935,0.10753545222481767,0.29699573311621613
MYO5B,-1.2521526942801184,0.10758508441256819,0.29708027120248764
FAM161A,-0.2613277996343353,0.10758850388250997,0.29708027120248764
APC,-0.490473489143481,0.10765752715385937,0.2972330888148243
VARS2,-0.3121894113209791,0.10766630110421775,0.2972330888148243
PSMD6,0.17546511689923072,0.10769715393748251,0.297278916011376
SWI5,0.20872483534392394,0.1077053583524502,0.297278916011376
TOM1,0.25382175566025644,0.10781030390178817,0.29752109215328804
DUXAP10,0.418977225373105,0.10781557537747481,0.29752109215328804
TMEM161A,-0.3894742839455958,0.10789615797895642,0.2977124317345358
PHC3,-0.31944859272759984,0.10812706670049922,0.2983184754997621
DYNC2LI1,-0.4010918986528793,0.10820353777875126,0.29846742027135476
B3GNT2,-0.4147302463133311,0.10820359961338859,0.29846742027135476
CIRH1A,-0.1969897609505722,0.10821899185598385,0.2984787800174156
SHROOM2,-0.5269385172209837,0.10824160045272428,0.2985100387485287
PSMD3,0.187311485857947,0.10826935801156651,0.29855548936113147
LMF2,-0.3876451915605248,0.108392539070809,0.29885182361849244
P2RY6,-1.7677422476343005,0.10839939800598235,0.29885182361849244
CFAP69,-0.7032692775990843,0.10846029368635939,0.29898857510895094
NUDT5,-0.17412017178499362,0.10878648554569573,0.2998565543802493
ABCA1,-0.3699867854660992,0.1089558755706913,0.3002921929766867
TYW1B,0.2484153477323332,0.10898884155494114,0.3003517830922314
SLC29A4,-0.29098932005340394,0.10904737591562297,0.30048181487990405
SNORA63,1.0791365769437327,0.10906214786937982,0.3004912441296525
UBE2Q2P2,0.2858898278920039,0.10917486706267834,0.30077051045623404
FLT4,-1.5582171937210316,0.10928778067100153,0.30105025421545784
APOA1BP,-0.14142655871972742,0.10930795522719654,0.30107450214731885
LINC01057,-1.8201138541126747,0.10932949544502972,0.30110250617987744
SHTN1,-0.4029966930510458,0.10938410229162207,0.3012215631548465
THSD1,-0.5795328570121061,0.10941267780439279,0.30126891782332804
XPR1,0.37708540065425566,0.10943500846710998,0.30129906917291355
PAM,-0.3576038208941057,0.10958554923235087,0.3016821686520213
SNHG3,0.21810378145009324,0.10967135220867193,0.30187292337339844
FGF8,-0.742416487460339,0.10967764494537185,0.30187292337339844
ASPRV1,-1.0515035241676227,0.10980934606160551,0.3022039955281711
ZNF488,0.39820811784194987,0.10989769186635681,0.30241569401951945
FOXO1,0.5508868209131874,0.10992331502425165,0.3024335177104504
ZNF396,-1.2376078595778717,0.1099270157102045,0.3024335177104504
SELK,-0.11662802151528062,0.11001334516756571,0.3026395795211245
ARG2,0.5578143325171148,0.11003892386607594,0.30267849447837514
CDC34,-0.28830383175740515,0.11008413271720746,0.3027713914074452
FEM1A,-0.259013811273169,0.11011267757104294,0.30281844174647987
SNAP47,-0.18955310224873934,0.11012801039658224,0.3028291519785537
POC5,0.19703518559412103,0.1101619002373777,0.30289088262380043
TMEM255B,-0.41200701046115284,0.11018418841277837,0.30292070490428946
HYOU1,-0.21286738214392997,0.11031589450827067,0.3032513038216661
DNM1P46,-0.5483911142545939,0.11032861026908419,0.3032547712701416
AKAP5,0.5186671892205226,0.11036520726934816,0.3033238723612574
RBL1,-0.42606611671786965,0.11039355502612616,0.3033702895284088
LOC728730,0.530448862238643,0.11065161004185314,0.3040478854030163
PRPF4,0.18605154794125767,0.11074605047855397,0.3042758080551802
RNF32,-0.6598039233881305,0.11084767084539414,0.304523408283886
PMVK,-0.3491579810575427,0.11087939329710102,0.3045789518095818
MYC,0.34394203060237416,0.11090214236561861,0.3046098370297492
SACM1L,-0.36356755665047125,0.11092968751136617,0.30465388764143353
G3BP1,0.31224533784447317,0.11100505142778266,0.30482924349658186
AGFG1,-0.25905856984674713,0.11103716287103317,0.3048729399373302
NELFB,-0.43028072572656484,0.11104399470503024,0.3048729399373302
OR2A1-AS1,-0.7716507979172169,0.11105592439255112,0.30487407696938934
LINS,0.31835065096507087,0.11107815378430409,0.30490348589315197
OXR1,-0.46340126413697114,0.11112917815566413,0.30499105474416455
TYK2,-0.32853919511160434,0.1111330955662684,0.30499105474416455
HIST2H4A,5.915057478325092,0.11116048848248886,0.30503461158518785
CDK19,-0.42785750754731744,0.11117402532242465,0.3050401409898635
RSAD2,-1.715718446412243,0.11122746108734066,0.3051551328795175
CHD1L,-0.22533947331522874,0.1112800027662289,0.30521800431306473
LINC00957,-1.7852724841944032,0.11128250763133946,0.30521800431306473
TMEM50A,0.17156786649204747,0.11128496300789477,0.30521800431306473
STX16,0.2843582673741061,0.11134778788031927,0.3053586786960278
RAB31,-0.2919022518725427,0.11140838936561401,0.3054932271832865
MAP3K13,-0.27685946079559187,0.11150611048040122,0.3057295230911995
LOC100506123,-2.45063648531202,0.11152769263799979,0.3057570324729258
PCDHGB3,-2.944083284644959,0.11154831420256388,0.30577465487256233
NKX2-8,-1.4647671910235238,0.11155721969458281,0.30577465487256233
BMP2,-1.464864386285686,0.11164968429190487,0.3059964173528138
TOLLIP,-0.2754197986143865,0.11166383284999218,0.30600351668601
BCRP2,-0.7179481822969596,0.11172651657723169,0.30614360653924744
SEC23A,-0.3622962083977299,0.11174511718675346,0.3061628870453584
PGBD4,-0.595142595569861,0.11182475576007322,0.30634938004428175
PABPN1L,0.8467039674741275,0.11187311975242405,0.30645016507453976
MRPS17,-0.19605774268936216,0.111941186621092,0.3065861706118663
PSMC4,-0.17487984218373853,0.11194593054976061,0.3065861706118663
CENPBD1,-0.325511633853818,0.11195859432479616,0.30658913785156994
LOC100996437,-1.3329070942481887,0.11198707908025966,0.30663542441305974
BLVRB,-0.4039096094051935,0.11203531697274265,0.3067250873157458
METTL7B,-0.31246869026895396,0.11204299601248642,0.3067250873157458
SYMPK,-0.24590492506159478,0.11206714899669068,0.30675948818107796
GALR2,-1.8910477943449373,0.1121406058910702,0.3069284750722553
NBAS,-0.2984485160411037,0.11215207055142577,0.3069284750722553
SLC9A9,-1.5290746709928222,0.112191869862519,0.30700565939123414
ARHGAP11A,-0.45160565177148726,0.11220824942880925,0.30701136880123003
PPP2R2A,0.2888072640403436,0.11221714885323901,0.30701136880123003
GIPC1,-0.33000318358687863,0.11230834651928095,0.3072291252426083
LPIN1,0.30233936536404826,0.1123980165973646,0.3074386484296416
ACACB,-0.368532650030037,0.1124081630518954,0.3074386484296416
MEF2C-AS1,-1.8620085705894884,0.11263708650179159,0.3080092117234191
UPF3B,0.20891032886697936,0.11264004486897616,0.3080092117234191
PLBD1-AS1,0.734778282768267,0.11266664958796845,0.3080501443603702
IQCH-AS1,0.7399165903559854,0.11267851966316252,0.3080507856342656
TNPO1,0.469006039511493,0.11273818637444265,0.30818208407468967
DNAH1,-0.4506369332899496,0.11288113986273511,0.3085410053547297
ZBTB21,-0.5476689892164508,0.11297292268771353,0.3087600008420786
SPPL2A,0.18316245874080828,0.11302498518249716,0.3088704049036553
MRPS9,0.08201534584316583,0.1130423069144027,0.3088858577313254
KCNRG,-0.5203983158099024,0.11307462135162176,0.30894227041116473
RBM6,0.14921476761202257,0.11319080267116462,0.309227788744101
DSG2,-0.5362834459141013,0.11320404723025235,0.30923206256922525
ZSWIM8-AS1,-0.9679563166446354,0.11335029805884562,0.3095996225222261
CAHM,-0.8632605807949982,0.11337131914604535,0.30962509535708177
ADPRM,0.18646494684815007,0.11352556577325923,0.3099940403360921
EPHA4,-1.3602162141335357,0.11352982871005662,0.3099940403360921
DPYSL4,-0.3807566717279167,0.1135964475343488,0.31013665529219026
DHX8,-0.25464688460851903,0.11361169913585178,0.31013665529219026
CENPI,-0.382990736889969,0.11361720187644772,0.31013665529219026
TUBA1C,-0.2346367056671106,0.11365968857370658,0.31021644499505674
LRRC37A8P,-0.7941560521771933,0.11368468411671537,0.31021644499505674
CD22,-1.7173336394809806,0.11369838051045755,0.31021644499505674
MBTD1,-0.2350459050645597,0.11370452813819842,0.31021644499505674
YBX3,-0.15955467043734473,0.11370501915890578,0.31021644499505674
PTPN2,-0.2973240909727455,0.11373991187296927,0.3102796668559363
TRAM1,-0.31758745328392024,0.11376464090579698,0.31031515227498196
LOC100129697,-1.4860460430712834,0.11380161230485544,0.3103796565710875
VAC14,-0.2340040689407772,0.11381173582595346,0.3103796565710875
POLR2K,-0.2481946678260183,0.11384531380344133,0.3104392504836862
OXSM,-0.9742157387720273,0.11388843896418319,0.3105248631901905
FUBP3,-0.21898071046533296,0.11392498866827429,0.3105925316643561
IMMT,0.17879877904781338,0.11401648483603134,0.31080997076131894
PNISR,-0.3251441197166205,0.11404699215473836,0.31086112604722516
FOXI3,-1.6030751068484634,0.11409145756188534,0.3109503128423836
ATP6V0A2,-0.3461685105026113,0.11430669873398308,0.3115048738015648
GOLGA8N,-0.32694721976292573,0.11433367186366554,0.3115463115058198
SLC37A3,-0.17485035619433198,0.11438269935609241,0.3115957105325743
NDRG3,-0.19769409687293305,0.1143855111949447,0.3115957105325743
SPAG1,-0.14092377056720196,0.1143871089958863,0.3115957105325743
THBD,-1.8373979126412967,0.11445049981239179,0.311736315075419
LOC100507642,-1.1647893943849588,0.11453448860556435,0.3119329889756523
ATXN3,-0.22102275502405178,0.11455502515517932,0.3119380904136606
ZC2HC1A,-0.4554091767546087,0.11455992646239933,0.3119380904136606
CITED1,-1.1034848890683198,0.11460003455316874,0.3120152113117176
COL5A2,-0.2938767272372278,0.11461618755618404,0.31202710185603827
TBX18,-0.7608536873506564,0.1147440928387237,0.3123431891738854
PCDHGC5,-1.5381679388625116,0.11481137682687015,0.3124942121405765
HSD17B11,-0.21291927371297348,0.11486175775230266,0.31259920194204494
VCAM1,-1.464168976127297,0.11490844352843133,0.31269411475128167
MLLT4,0.3401535687922106,0.1149371058867316,0.31273996694257133
ARX,-1.0439010965120525,0.11499470768722743,0.3128645448586318
ERVV-2,-1.2255328019380312,0.11503710945306116,0.3129026683432009
IFI27,-1.8747304823143667,0.1150390701279817,0.3129026683432009
TRMT5,-0.38318789249507823,0.11504417653079198,0.3129026683432009
ABT1,-0.2608441787557716,0.11508396031862973,0.3129650769574828
PSMC2,0.17118591982856302,0.11509076446678197,0.3129650769574828
ETHE1,-0.2764421419892251,0.11519137429370274,0.31320649424111946
C1QBP,-0.12384129376900432,0.11522799196218929,0.31327256999569286
APBB3,0.1443867152369842,0.11523934123467622,0.31327256999569286
RGS9,-1.1342178174140396,0.11525501163853963,0.31328300134808384
TNFRSF6B,-4.023910654805611,0.11527183717652471,0.31329657009018497
TTLL6,-0.9726947354931161,0.11530276135346912,0.31334845071167056
BEAN1,-1.5156285789196526,0.11537936586901085,0.31352444949010183
PTBP3,-0.3774842462882617,0.11540268823941652,0.3135556415372077
LOC105373383,0.4966842135855005,0.11542515564670236,0.3135845044378086
FAM66C,-0.6059905944727433,0.11550141294186167,0.3137594815961202
MDH2,-0.23489153393112971,0.11557940599383555,0.31391460210608524
FNTA,0.24703664706130013,0.11559032541793732,0.31391460210608524
FRRS1L,-0.6277422484950854,0.11560291709380593,0.31391460210608524
HESX1,-1.1070660786855773,0.11560927958370654,0.31391460210608524
MYLK2,-1.2983567451468556,0.11561780113829792,0.31391460210608524
WASH5P,-0.6509683991675628,0.11566905614259786,0.31402156084652155
FSD1L,-0.9252960656357061,0.11577154756565924,0.31426758144169264
ZNF654,0.44646052654129953,0.11584858796092314,0.31444447060338737
TEX22,-0.500749197723918,0.11591404750390154,0.31458989314872304
NOL3,-0.2726724445182285,0.11592636574344328,0.31459107554916577
FBXL20,-0.16572044810848752,0.11594673704732233,0.3146141091860058
GPR179,-0.5884091928824775,0.11598254007555493,0.31467900681495353
TET2,-0.42664861158210066,0.1160581873753288,0.31485198388788094
FAM222B,-0.22080564714605977,0.11610480022598159,0.3149461665966048
RB1,-0.29766826424837944,0.11617941472617418,0.31511627956925126
COPS7B,-0.1684307257381743,0.11620288795425553,0.31514766017096035
USP1,-0.32262712485590583,0.11627732166759973,0.3153172274044559
GPR35,-0.6427486804858136,0.11647620559516232,0.3158242055645148
PRRT1,-1.1591676657022543,0.11661884689453376,0.31617859411498017
CR1L,-1.441421968517263,0.11663785911670324,0.31619775958577906
WDFY3,-0.288639097691874,0.11668004772597375,0.31627974439901246
RPA1,-0.16803127363299986,0.11672375662414106,0.31635024736402795
GPATCH3,-0.17268699863055836,0.1167299552974198,0.31635024736402795
MEGF9,0.4371824698903346,0.11675508045208137,0.3163859524021345
ZNF271P,-0.27102316273358973,0.11679309740410744,0.3164458066958878
GDA,-1.30910570012811,0.11680107358006481,0.3164458066958878
ABHD17B,0.17691699952561635,0.11681798215371311,0.31645923232575
NPTX2,-0.49584946200601676,0.11684651696306093,0.3164915185507788
LYPLA1,-0.3434917112825069,0.11685705276054748,0.3164915185507788
MXD3,-0.4459738219004672,0.11686576337497313,0.3164915185507788
GPC6,-0.6643381290878763,0.1168998074841031,0.316551335086594
ZHX3,-0.3082328792723814,0.11694665823282817,0.3166285785050062
GPALPP1,-0.38472539860280186,0.11695225190558851,0.3166285785050062
PRSS56,-1.5795109169619366,0.11697603046860189,0.31666057327773367
NKX2-2,-1.6031066099962725,0.11699968362368283,0.31669222205674297
MBD5,-0.36668138863684874,0.11701293280109311,0.31669570598128605
NHLRC4,-0.9422635262652235,0.11713175824514842,0.3169849023346933
EXD1,-0.8269693599978236,0.1171452476655198,0.31698900571797184
COL5A3,-0.7328756804890695,0.11716953253811127,0.3170223172147671
ATG2B,0.40968562130663866,0.1173276271416913,0.3174176301426811
OSMR-AS1,-0.6611876234854384,0.11734296317170664,0.3174266833525016
HSD17B6,-0.5953823434414103,0.11745267105752472,0.31769099573436527
ENOX1,-1.4467473657876533,0.11748181962623648,0.31773496263438045
NR1D2,-0.3555402413621298,0.11750487260820798,0.31773496263438045
LOC100294145,-0.4398813199367986,0.11750492990191574,0.31773496263438045
OXCT2,-0.7165503406118239,0.11752396072519089,0.31775396856611815
KIAA0100,-0.26828041541146064,0.11760691338978026,0.3179457808633138
ATP5E,0.1292943491391565,0.11766738267437209,0.31807677724157657
